symbol,bars,history_days_observed,realized_vol_daily,median_range_bps,median_hourly_quote_volume,turnover_24h,spread_bps,funding_rate_now,price_acceleration_24h,volume_acceleration,vol_pct,liq_pct,spread_pct,tier,roundtrip_slippage_bps_10,roundtrip_slippage_bps_25,roundtrip_slippage_bps_50,roundtrip_slippage_bps_100,roundtrip_slippage_bps_250,roundtrip_slippage_bps_500,roundtrip_slippage_bps_1000,cost_bps_100
CSCOUSDT,1000,41.666666666666664,0.011232423345540017,22.679851220175994,637.1388,49700.8251,0.9046089827663761,0.0,0.0037208458117796717,1.535559184442523,0.027522935779816515,0.14154652686762778,0.07863695937090433,HV_D,,,,,,,,
CSOPSK2LHKDUSDT,467,19.458333333333332,0.06478006601964507,82.43372865933502,165840.137395,36814215.62696,10.908694229300519,0.0,0.028379882346706187,5.524245934838213,0.872870249017038,0.9698558322411533,0.7313237221494102,HV_B,0.0,0.0,0.0,0.18238992230301676,0.780272469359522,16.178212043588267,40.45548823113143,23.091084151603535
CSOPSS2LHKDUSDT,467,19.458333333333332,0.05605957579596914,75.38884001954332,24670.9506,5472818.076,12.611223989351002,0.0,0.027929155313351606,0.9021777950057551,0.8152031454783748,0.9069462647444299,0.7968545216251638,HV_C,0.0,0.0,0.0,0.6255808634358928,3.7759396952630198,10.975706980043132,23.65625290513762,25.236804852786896
CTKUSDT,1000,41.666666666666664,0.03921643285875694,70.54673721340345,213.63645,8473.0263,8.73743993010073,5e-05,0.047539616346955915,0.6373831646044625,0.5176933158584535,0.02621231979030144,0.5910878112712975,HV_D,,,,,,,,
CTRUSDT,1000,41.666666666666664,0.06400590040039916,113.11056974526184,3048.436565,55956.71498,10.793308148949086,6.1e-05,0.031380753138075534,1.2533808376884368,0.8676277850589778,0.16120576671035386,0.7195281782437746,HV_D,,,,,,,,
CTSIUSDT,1000,41.666666666666664,0.04742677469006944,75.79079907889802,996.2285449999999,57290.99349,8.08407437348531,-0.000151,0.030291109362706625,0.2611946972156046,0.7051114023591087,0.1651376146788991,0.54521625163827,HV_D,,,,,,,,
CUSDT,1000,41.666666666666664,0.0319659586391869,60.603903545035145,2843.64753,97903.76689,14.951407924246167,-0.000141,0.030175891560432433,0.5710368025540213,0.32503276539973786,0.24115334207077327,0.8519003931847968,HV_D,,,,,,,,
CVCUSDT,1000,41.666666666666664,0.03354381557276861,75.33902561526824,332.94876,53041.08028,10.152284263958977,5e-05,0.016000000000000014,1.3359764741802325,0.36435124508519,0.15203145478374835,0.6841415465268676,HV_D,,,,,,,,
CVXUSDT,1000,41.666666666666664,0.05805441982509731,125.1677352765138,6266.402675,171218.06239,17.92917974002691,5e-05,0.03687635574837311,1.2050790099557969,0.8335517693315858,0.399737876802097,0.9108781127129751,HV_C,,,,,,,,
CXMTUSDT,347,14.458333333333334,0.030278594878636534,49.33073437574926,13126.74393,1347115.32597,11.440338634023323,0.0,0.0339226519337017,0.7625728681565579,0.28309305373525556,0.7785058977719528,0.7601572739187418,HV_D,,,,,,,,
CYBERUSDT,1000,41.666666666666664,0.035043566358116195,72.28571075047894,1496.441685,85705.26312,3.237817710862522,5e-05,0.019751513220771066,1.573413057505866,0.41022280471821754,0.22280471821756226,0.21100917431192662,HV_D,,,,,,,,
CYSUSDT,1000,41.666666666666664,0.13603381064482778,331.9546619000846,223787.337,23476313.36658,9.356186970359285,5e-05,0.20002193222941123,1.1341317104245046,0.9855832241153342,0.9593709043250328,0.6330275229357798,HV_B,0.0,-2.220446049250313e-12,0.08144369619711433,0.9483383755415353,2.7688943782255837,3.6873800539438673,5.953472454951481,22.30452534590082
DASHUSDT,1000,41.666666666666664,0.06130003436208433,142.40889014680388,53583.19485,3391649.56,6.2182609596851774,0.0001,0.11625708884688102,1.4368280333949324,0.8479685452162516,0.8794233289646134,0.41153342070773263,HV_A,0.0,-2.220446049250313e-12,-2.220446049250313e-12,-2.220446049250313e-12,0.8901941800432134,1.7721752668831137,3.500376060114885,18.218260959682958
DATAUSDT,1000,41.666666666666664,0.03305122468235079,64.64489126031748,846.41326,31480.02595,27.57099531293082,5e-05,0.016260162601625994,0.19097227081318877,0.35386631716906947,0.10091743119266056,0.9829619921363041,HV_D,,,,,,,,
DDOGUSDT,510,21.25,0.04070622201818433,54.7921450924335,3559.9058999999997,191615.2657,9.394482876419799,0.0,0.02286000333722671,0.4000552405596973,0.5570117955439057,0.42988204456094364,0.6382699868938401,HV_D,,,,,,,,
DEEPUSDT,1000,41.666666666666664,0.04875137466951025,130.76728205453088,2864.5535,165606.888,6.9324090121314335,5e-05,0.014124293785310549,0.5351220168601074,0.7260812581913499,0.3905635648754915,0.46264744429882043,HV_B,-2.220446049250313e-12,0.0,0.34950099727426576,4.894210498559426,10.293394681926138,15.346484084187706,20.39546539448267,23.82661951069086
DELLUSDT,1000,41.666666666666664,0.030112595173842453,44.16528136797757,10202.13465,1065352.8068,0.21568225689894002,0.0,0.011261653742267175,1.1247002189127406,0.27916120576671033,0.747051114023591,0.01834862385321101,HV_D,,,,,,,,
DEUSDT,177,7.375,0.02525372501557165,56.83199767182042,260.6729,123692.4331,7.986852412184489,0.0,0.04593276879651009,7.983567797878182,0.20838794233289645,0.3040629095674967,0.5334207077326344,HV_D,,,,,,,,
DEXEUSDT,1000,41.666666666666664,0.08686818050409556,129.0119391463668,34109.91205,1479737.8845,9.620009620010698,5e-05,0.0932277924362358,1.4001736011300001,0.9488859764089121,0.7903014416775884,0.653997378768021,HV_B,0.0,0.0,0.0,0.0,2.0974359853664915,5.55842605255652,8.773677768718624,21.6200096200107
DFENUSDT,1000,41.666666666666664,0.03333783603751032,50.27728658825304,192.9322,43625.5733,25.058731401722255,0.0,0.06900087899208918,1.8768678917778894,0.36041939711664484,0.1218872870249017,0.9672346002621232,HV_D,,,,,,,,
DIASTOCKUSDT,1000,41.666666666666664,0.011059777075929882,41.22301174880307,147.1676,6119.933,3.5724694224831404,0.0,0.0050843022169053675,0.8594844555182809,0.02621231979030144,0.014416775884665793,0.23197903014416776,HV_D,,,,,,,,
DIAUSDT,1000,41.666666666666664,0.0427773922710769,87.05115399876486,665.9929,54051.3166,14.482259232438667,5e-05,0.030260380014074606,0.10005862562150009,0.6081258191349934,0.15465268676277852,0.8414154652686763,HV_D,,,,,,,,
DISKUSDT,1000,41.666666666666664,0.029971573772565055,54.68964040327646,202.33415,7443.4267,16.46994235520238,0.0,0.012422360248447228,0.9265359205142449,0.27391874180865006,0.020969855832241154,0.8872870249017037,HV_D,,,,,,,,
DJTUSDT,153,6.375,0.028941945993332482,53.077472695722776,5076.55814,614117.31288,27.61724543548228,0.0,0.022628191820635246,,0.2608125819134993,0.6710353866317169,0.9842726081258192,HV_D,,,,,,,,
DKNGUSDT,1000,41.666666666666664,0.030745883155932255,45.65190635862656,289.92349,73057.89977,8.264121317300761,0.0,0.04123098859315588,1.3620760759462012,0.29882044560943644,0.1965923984272608,0.563564875491481,HV_D,,,,,,,,
DOGEUSDT,1000,41.666666666666664,0.03243001323414031,86.79181715015741,2693583.673275,89448928.9194,1.1999760004795252,0.0001,0.03481602235677683,0.7342035125818618,0.33420707732634336,0.9855832241153342,0.10615989515072084,HV_D,,,,,,,,
DOGSUSDT,1000,41.666666666666664,0.06163371996454873,93.64480042815828,5311.533896999999,2443574.107459,17.319766183157828,5e-05,0.1342131474103585,5.119599068912418,0.8519003931847968,0.836173001310616,0.9030144167758847,HV_C,,,,,,,,
DOLOUSDT,1000,41.666666666666664,0.05252830068806602,89.57858634947283,2459.592475,281570.84252,22.66717038156311,5e-05,0.01677226984718594,0.6188255499247975,0.7680209698558322,0.5321100917431193,0.9541284403669725,HV_D,,,,,,,,
DOODUSDT,1000,41.666666666666664,0.03969350683107555,82.98756367568836,1071.504369,67542.724166,14.970059880239885,5e-05,0.02633504023408928,0.6977063374670239,0.5321100917431193,0.19003931847968544,0.8532110091743119,HV_D,,,,,,,,
DOOSBOTUSDT,1000,41.666666666666664,0.022862954908654694,13.233767962347551,164.19875000000002,46284.6034,3.8595137012728715,0.0,0.0065321805955811385,0.3868271093073277,0.17169069462647443,0.13237221494102228,0.2516382699868938,HV_D,,,,,,,,
DOOSENERUSDT,1000,41.666666666666664,0.036398159704855326,6.357321782388525,136.4434,47257.8189,13.342228152101116,0.0,0.06197183098591552,0.7038793567690221,0.43774574049803405,0.1349934469200524,0.8204456094364351,HV_D,,,,,,,,
DOSUSDT,494,20.583333333333332,0.07795074917308954,208.5319987352496,33070.36628,1553330.71593,10.597284902523706,5e-05,0.11528063851699288,0.9011280064110997,0.9292267365661862,0.7929226736566186,0.7155963302752294,HV_B,0.0,0.0,1.3298006156059472,4.701466986132274,7.666566361305138,9.094246680595441,10.777600909331886,27.29875188865598
DOTUSDT,1000,41.666666666666664,0.033548018800555114,95.29485214824913,130726.4525,5745140.207,11.997600479904031,0.0001,0.03725261932479629,0.9419271706185735,0.3669724770642202,0.9108781127129751,0.7771952817824378,HV_D,,,,,,,,
DRAMUSDT,1000,41.666666666666664,0.03125906404574544,63.27350218715575,602538.964,39107654.7218,1.7738359201782912,0.000119,0.006366047745358094,0.6859472998949429,0.3106159895150721,0.9711664482306684,0.1402359108781127,HV_D,,,,,,,,
DRIFTUSDT,1000,41.666666666666664,0.04632328141294078,105.90717467599,1039.2313199999999,62471.37019,16.515276630884326,5e-05,0.06677018633540388,0.9133681478178726,0.6828309305373526,0.1782437745740498,0.8885976408912188,HV_D,,,,,,,,
DXYZUSDT,1000,41.666666666666664,0.043215609724717836,47.82445107337411,320.91741,145405.88039,2.1724624862274866,0.0,0.01603090588306877,1.4010223790925234,0.6159895150720839,0.3617300131061599,0.16251638269986893,HV_B,0.0,0.0,0.9021255786212379,5.415244586827184,16.077893761704544,30.6033182825316,52.11971234468482,19.58770707305467
DYDXUSDT,1000,41.666666666666664,0.03878361857127283,94.38011174993899,3552.36315,172164.8932,9.212344541686123,0.0001,0.016333938294010975,0.4314492740311375,0.5045871559633027,0.40235910878112713,0.6212319790301442,HV_D,,,,,,,,
DYMUSDT,1000,41.666666666666664,0.03801353365383748,82.14870422872544,937.4544165,62880.333216,13.26259946949548,5e-05,0.050473186119873836,0.5666447273283787,0.48099606815203144,0.18086500655307994,0.8191349934469201,HV_D,,,,,,,,
ECHOUSDT,1000,41.666666666666664,0.01769638742752289,47.666175778959676,204.10379999999998,7002.3509,8.119236791740786,0.0,0.01135972461273671,0.9914883338157814,0.10484927916120576,0.01834862385321101,0.5491480996068152,HV_D,,,,,,,,
EDGEUSDT,1000,41.666666666666664,0.060127158329090415,149.70009944631954,11008.613949999999,653105.6839,8.182190099550592,5e-05,0.003269754768392419,1.4074187248293557,0.8427260812581914,0.6802096985583224,0.5543905635648755,HV_B,0.0,3.3306690738754696e-12,0.30709913391824273,1.5172083981451756,2.7772976470097355,5.752324796928221,8.8482728852457,21.699398497695768
EGLDUSDT,1000,41.666666666666664,0.04623352707888367,132.7022730848073,17397.26665,1558691.0364,15.4998708344103,-1.2e-05,0.010741419963322008,2.900931432160683,0.6802096985583224,0.7942332896461337,0.8689384010484927,HV_D,,,,,,,,
EIGENUSDT,1000,41.666666666666664,0.04686196476676764,129.70483687673726,14458.72635,541942.0657,10.427528675702709,5e-05,0.04133064516129026,0.4991495109210294,0.690694626474443,0.6448230668414154,0.7051114023591087,HV_B,0.0,-1.1102230246251565e-12,-1.1102230246251565e-12,-1.1102230246251565e-12,3.0787302203716393,5.934422846975984,9.827639333013227,22.427528675701602
ELSAUSDT,1000,41.666666666666664,0.037720891828666586,71.20746262263725,1042.76723,109411.00807,19.241047568145337,0.000217,0.004485262708244342,0.6364682762833642,0.4692005242463958,0.2699868938401048,0.9226736566186108,HV_D,,,,,,,,
ENAUSDT,1000,41.666666666666664,0.09527470961162259,229.45441265587715,1964718.3963000001,46230796.78116,1.3385984873831904,5e-05,0.0895870405596122,0.8788941030143415,0.963302752293578,0.9724770642201835,0.11140235910878113,HV_A,0.0,0.0,0.0,0.0,1.7462591071648603,2.884128329767588,3.4531600356157988,13.33859848738319
ENJUSDT,1000,41.666666666666664,0.03714160512729607,88.09313660459705,3452.452093,343661.597326,8.227067050597554,5e-05,0.03464755077658299,0.26615426343719384,0.4534731323722149,0.5714285714285714,0.5596330275229358,HV_D,,,,,,,,
ENSOUSDT,1000,41.666666666666664,0.05233659480998708,121.56626904832396,20743.7283,1043196.5364,12.31596036500141,5e-05,0.014274294849834446,1.426358790816636,0.7667103538663171,0.7431192660550459,0.783748361730013,HV_D,,,,,,,,
ENSUSDT,1000,41.666666666666664,0.04674749244999949,127.00415550245397,18239.46875,807846.0982,8.507018290089142,0.0001,0.00546075085324238,1.1642874870859978,0.6893840104849279,0.7103538663171691,0.5779816513761468,HV_B,0.0,-2.220446049250313e-12,-2.220446049250313e-12,1.5897693036615035,4.019640602368479,6.471488639863132,9.436998463224766,22.096787593750648
EPICUSDT,1000,41.666666666666664,0.03738921451348166,110.00146812755406,9670.195775,292888.00275,5.934718100891201,5e-05,0.018631732168850168,0.6065113395539301,0.45871559633027525,0.5399737876802096,0.38663171690694625,HV_D,,,,,,,,
ERAUSDT,1000,41.666666666666664,0.055113148947535336,110.97202703625183,10317.250704999999,1335451.64557,9.879795817553845,-0.000227,0.10124888492417494,7.702220363963164,0.8034076015727392,0.7771952817824378,0.6749672346002621,HV_B,-1.1102230246251565e-12,0.0,0.17591868738509042,1.168185573763303,3.751050529956501,7.693939707406061,12.709068874913187,23.047981391317148
ESPORTSUSDT,1000,41.666666666666664,0.08475611750932198,112.00561400207357,9273.228915,1273438.30314,5.954153021732417,0.000371,0.05882352941176472,0.5398383033290175,0.944954128440367,0.7719528178243774,0.3905635648754915,HV_A,0.2580956819375757,3.6654094992472075,4.8670384388693755,8.376124297299059,10.734570403188037,16.93491707810635,22.956456027215523,26.330277319031474
ESPUSDT,1000,41.666666666666664,0.05309164299490703,132.69758954241854,5202.1998275000005,194140.982277,4.204651873937561,5e-05,0.013198046036191013,0.3747395437780689,0.7758846657929227,0.4325032765399738,0.272608125819135,HV_B,0.13632327374724085,0.6309852727626186,0.8253937598157179,2.161283769527289,5.446830998454555,8.755131925806126,15.093035161654056,18.36593564346485
ETCUSDT,1000,41.666666666666664,0.03302332334280952,94.26799874451424,71246.6155,2619019.455,4.088028888737635,-0.000211,0.023583009513600484,0.5425120253670823,0.34993446920052423,0.8479685452162516,0.26474442988204455,HV_D,,,,,,,,
ETHFIUSDT,1000,41.666666666666664,0.05373597480595074,145.46245396465304,50173.807815,1377518.25686,5.562250857513061,5e-05,0.025323374020768896,0.2560959413009314,0.7824377457404981,0.781127129750983,0.35386631716906947,HV_A,0.0,0.0,0.34112713463096966,2.0291270519068316,4.560224512345501,6.299535324632011,8.547127853941738,19.59137790941989
ETHUSDT,1000,41.666666666666664,0.0231071552962065,66.13491682825753,56981802.67525,2281744764.2174,0.04045790254184168,0.0001,0.01625506598255111,0.8757349115479739,0.17562254259501967,0.9986893840104849,0.00655307994757536,HV_D,,,,,,,,
ETHWUSDT,1000,41.666666666666664,0.03796462072443379,72.83321194464682,197.32659999999998,15030.1349,18.94298162530784,5e-05,0.03338224504768894,0.17858273619270199,0.47706422018348627,0.0563564875491481,0.9200524246395806,HV_D,,,,,,,,
ETNUSDT,1000,41.666666666666664,0.022962034290924416,42.052741834777784,217.26915,11980.9635,7.465286418155859,0.0,0.008167999210344501,0.8877560307339039,0.17300131061598953,0.04456094364351245,0.4941022280471822,HV_D,,,,,,,,
EULUSDT,1000,41.666666666666664,0.07782370424735881,154.99816855089207,18246.538350000003,549550.1348,7.996801279487324,5e-05,0.07646622123236824,0.5269425742939032,0.927916120576671,0.6487549148099607,0.5360419397116645,HV_B,0.0,0.0,0.9657252535211214,4.484826465183112,9.219710621070076,12.620145385149328,14.319854750268757,24.481627744670437
EUVUSDT,1000,41.666666666666664,0.01772104454928448,41.83773239414511,194.41412000000003,9439.84976,8.133039402434926,-0.000355,0.014024416001351625,1.1166024793895315,0.10615989515072084,0.03014416775884666,0.5504587155963303,HV_D,,,,,,,,
EVAAUSDT,1000,41.666666666666664,0.04726815682606555,115.55885442134435,12398.29445,254743.0929,12.161340449969755,5e-05,0.0008162154808870614,0.36470419322480424,0.7024901703800787,0.509829619921363,0.781127129750983,HV_D,,,,,,,,
EVEXUSDT,1000,41.666666666666664,0.028235035856340306,50.707798587295564,196.115745,27560.81696,27.039206849931425,0.0,0.05812473483241409,1.4974918287384176,0.24639580602883354,0.08519003931847968,0.9777195281782438,HV_D,,,,,,,,
EWHUSDT,1000,41.666666666666664,0.022585531008063577,29.24963030462495,150.594785,720532.40757,0.8727907484175831,0.0,0.005424640888773147,28.2559727649862,0.1651376146788991,0.6893840104849279,0.07339449541284404,HV_D,,,,,,,,
EWJUSDT,1000,41.666666666666664,0.009204147484054823,18.688779766173152,629.6222,128020.5564,3.1307070180016843,0.0,0.0003132832080201542,1.331349108357465,0.014416775884665793,0.31716906946264745,0.20707732634338138,HV_D,,,,,,,,
EWTUSDT,1000,41.666666666666664,0.014471558755001977,32.54003281490161,2421.47095,150883.8069,4.633276189593398,0.0,0.006813996316758719,5.081666161832593,0.06815203145478375,0.3669724770642202,0.30013106159895153,HV_D,,,,,,,,
EWYUSDT,1000,41.666666666666664,0.021674642380007204,48.011919994622076,39973.5527,2883249.8226,1.1096931698391073,0.0,0.017275311611633537,0.8563306876063497,0.15727391874180865,0.8636959370904325,0.0982961992136304,HV_D,,,,,,,,
EWZUSDT,678,28.25,0.015011728609010688,33.248627451493405,185.948415,8438.79482,6.671114076050953,0.0,0.008097960098632395,0.8274315134141808,0.07470511140235911,0.02490170380078637,0.43905635648754915,HV_D,,,,,,,,
FARTCOINUSDT,1000,41.666666666666664,0.0747564804689547,205.18156513272032,211674.74645500001,6209272.38186,11.396011396011723,5e-05,0.07200000000000006,0.6577447016879002,0.9174311926605505,0.9174311926605505,0.7549148099606815,HV_C,0.0,0.0,0.0,0.0,0.0,0.0,2.7972074464566177,23.396011396011723
FETUSDT,1000,41.666666666666664,0.04868207104817576,145.79614932507306,139944.96365,4335562.587,6.668889629875891,0.0001,0.05276541640178001,0.7955919362008141,0.7221494102228048,0.8964613368283093,0.43774574049803405,HV_A,-2.220446049250313e-12,0.0,0.0,0.0,0.0,0.0,1.8259132009657009,18.668889629875892
FFUSDT,1000,41.666666666666664,0.09784839204555104,157.2281700972087,27506.243615,474138.08346,6.914035492049377,5e-05,0.13070770476865434,1.4159303350276755,0.9685452162516383,0.6304062909567497,0.4600262123197903,HV_A,0.0,1.1102230246251565e-12,1.1102230246251565e-12,0.13838297704960034,3.192778170771904,5.846043832705705,8.466076976634263,19.05241846909898
FIDAUSDT,1000,41.666666666666664,0.04812687239001977,79.82938757872786,2561.5139074999997,65009.32889,14.091377161130406,5e-05,0.04212606615352599,0.6299481208616414,0.7169069462647444,0.18610747051114024,0.8335517693315858,HV_D,,,,,,,,
FIGHTUSDT,1000,41.666666666666664,0.0478069513213176,109.44076694182837,3380.2561720000003,111764.869448,15.03533303262606,5e-05,0.04111175448755078,0.3176690965717228,0.7103538663171691,0.27391874180865006,0.8558322411533421,HV_D,,,,,,,,
FILUSDT,1000,41.666666666666664,0.032458659306426677,97.84000668411112,202084.55121499998,7882299.19348,1.4813717502405597,8e-06,0.02470212147631501,0.6847336291727573,0.33551769331585846,0.9239842726081258,0.1218872870249017,HV_D,,,,,,,,
FLEXUSDT,1000,41.666666666666664,0.026991126201211864,50.28623134769791,484.65225,132888.666,5.485965072689245,0.0,0.007452512951013457,0.4391173138037027,0.23197903014416776,0.3328964613368283,0.3473132372214941,HV_D,,,,,,,,
FLNCUSDT,1000,41.666666666666664,0.04095572825378691,54.055370625963754,685.695055,222366.23257,0.9246844514304368,0.0,0.023463586318924312,0.4561877631167716,0.564875491480996,0.47313237221494103,0.0799475753604194,HV_D,,,,,,,,
FLOCKUSDT,1000,41.666666666666664,0.11652351904585372,102.6333113890725,2572.352925,8225171.87109,12.779552715653546,-0.002647,0.1383445451886518,163.63576293698173,0.9790301441677588,0.926605504587156,0.8020969855832241,HV_C,2.220446049250313e-12,0.0,0.2773818609491663,2.032820723893991,5.1566565968075295,6.424420973050182,7.889102543857662,26.812373439547535
FLOKIUSDT,1000,41.666666666666664,0.04117068016796884,107.7428465240821,11142.04955797,327766.80300629,4.119464469619608,0.0001,0.0520751761942051,0.18149159458712685,0.5727391874180865,0.563564875491481,0.2673656618610747,HV_D,,,,,,,,
FLUIDUSDT,1000,41.666666666666664,0.07941475240557538,101.37772825588263,5461.5635,125222.462,14.99250374812595,5e-05,0.017049666419569953,1.4868569000905272,0.9344692005242464,0.30799475753604194,0.854521625163827,HV_C,,,,,,,,
FLUXUSDT,1000,41.666666666666664,0.044589548595108164,105.06862731616309,2667.29164,319527.74589,20.46663937781475,5e-05,0.0034986622761883357,13.193738368493824,0.6461336828309305,0.5570117955439057,0.9370904325032765,HV_D,,,,,,,,
FLYUSDT,1000,41.666666666666664,0.032122927548814996,51.12846605096398,913.5105,108865.4423,14.194464158976857,0.0,0.022201665124884418,0.4362535435550132,0.3289646133682831,0.2686762778505898,0.8348623853211009,HV_D,,,,,,,,
FOGOUSDT,1000,41.666666666666664,0.056476146001564115,108.40111585582268,3872.1319,178446.09381,27.359781121751094,5e-05,0.03815789473684217,1.487232601495588,0.8191349934469201,0.41415465268676277,0.9803407601572739,HV_C,,,,,,,,
FOLKSUSDT,1000,41.666666666666664,0.057331586013989556,106.58266983336372,7341.46555,170420.0486,4.422495761773317,8.3e-05,0.0016284233900814016,0.8432779049920117,0.8283093053735255,0.3984272608125819,0.28833551769331583,HV_B,0.8704472866361002,4.84457334908539,11.456264919330605,17.17603005626067,20.898169749627993,22.139364689718334,22.759910630788525,33.59852581803399
FORMUSDT,1000,41.666666666666664,0.05599328669437243,114.5154564591575,9918.7097,724568.4719,19.504583577140647,5e-05,0.038922155688622784,1.1349831210035444,0.8125819134993447,0.6933158584534731,0.927916120576671,HV_C,,,,,,,,
FOXAUSDT,1000,41.666666666666664,0.022614080043003994,48.65842829927951,200.52345,17765.0155,5.909292362238446,0.0,0.007632467341846416,1.2208939609432061,0.16644823066841416,0.0655307994757536,0.381389252948886,HV_D,,,,,,,,
FRAXUSDT,1000,41.666666666666664,0.033544234043754714,56.45305329198119,411.04807,17635.90633,7.506482871570833,5e-05,0.021002642052105336,0.1854997803843484,0.3656618610747051,0.06422018348623854,0.49934469200524245,HV_D,,,,,,,,
FUSDT,1000,41.666666666666664,0.04312962298268404,90.726647052951,1069.620073,199592.217311,12.488292226038391,5e-05,0.008690254500310468,1.4354546518533469,0.6146788990825688,0.44036697247706424,0.7876802096985583,HV_D,,,,,,,,
FUTUUSDT,1000,41.666666666666664,0.02374488134184394,32.398645005548744,799.1313,165937.8434,8.183306055646016,0.0,0.015390813859790464,0.26717167329311137,0.18086500655307994,0.3918741808650065,0.5557011795543906,HV_D,,,,,,,,
FWDIUSDT,1000,41.666666666666664,0.0670948010003557,103.41334950492222,2527.5107550000002,51220.19947,3.256268316508922,0.0,0.0008210180623973162,0.28235310682570386,0.8807339449541285,0.14678899082568808,0.21231979030144169,HV_D,,,,,,,,
GALAUSDT,1000,41.666666666666664,0.05105539250045627,132.37463786406556,29677.3570215,1692370.773278,11.422044545974007,0.0001,0.01242937853107351,0.5848041349984874,0.7562254259501966,0.8047182175622543,0.7575360419397117,HV_D,,,,,,,,
GASUSDT,1000,41.666666666666664,0.0558997573333929,121.02699931647356,9610.0769,167260.4326,16.40689089417557,5e-05,0.05900621118012428,0.7988798713496795,0.8099606815203145,0.3931847968545216,0.8846657929226737,HV_C,,,,,,,,
GDXUSDT,343,14.291666666666666,0.022778749659447633,37.99594482732794,4589.3982,322210.9426,10.18018935152136,0.0,0.02440239043824699,3.0079369253682446,0.17038007863695936,0.5596330275229358,0.6880733944954128,HV_D,,,,,,,,
GENIUSUSDT,1000,41.666666666666664,0.0362118184696166,65.46469853069169,4111.781215,41890.74313,27.245546060895318,5e-05,0.016077732340708084,0.0926007777243073,0.4351245085190039,0.11795543905635648,0.9790301441677588,HV_D,,,,,,,,
GEUSDT,1000,41.666666666666664,0.016014770779765465,30.957479113166464,394.51605,198498.8471,5.3625692665198965,0.0,0.03460027726432535,3.6869823777380524,0.08650065530799476,0.4351245085190039,0.3394495412844037,HV_D,,,,,,,,
GEVUSDT,1000,41.666666666666664,0.0253915712014865,50.456113048659255,1614.5796,150765.5506,14.617354482005133,8.5e-05,0.028768013869324927,1.843153899748609,0.21363040629095675,0.3656618610747051,0.8453473132372215,HV_D,,,,,,,,
GFSUSDT,660,27.5,0.020296657281539027,49.808158020579626,1129.38515,251597.87504,7.343369271337774,6.3e-05,0.0034604378784854894,6.044063647281857,0.14678899082568808,0.5058977719528178,0.48623853211009177,HV_D,,,,,,,,
GGLLUSDT,1000,41.666666666666664,0.02210896276047183,72.26482827382779,838.6786999999999,85978.7264,13.233572555605992,0.0,0.04779447406689297,1.2279632972777066,0.16120576671035386,0.22411533420707733,0.8138925294888598,HV_D,,,,,,,,
GIGADEVICEUSDT,1000,41.666666666666664,0.0342573992292026,52.91008691381681,3047.2674500000003,320939.9824,1.6277366322125841,0.0,0.010418336271838413,0.3697708817915446,0.38794233289646135,0.5583224115334207,0.1310615989515072,HV_D,,,,,,,,
GIGGLEUSDT,1000,41.666666666666664,0.0724689665393126,170.12471960520455,45614.3211,1564320.3892,7.821666014859608,5e-05,0.045979899497487375,0.6599132275234358,0.9069462647444299,0.7955439056356488,0.5216251638269986,HV_B,0.0,0.0,0.0,0.7821870583057944,1.8801925684397425,3.2438418099833832,6.3703449537644286,20.603853073165403
GILDUSDT,820,34.166666666666664,0.018886350996149253,48.13515070781281,183.45125000000002,6381.8303,1.3650013650020636,0.0,0.0024652468670820493,0.5635185367576068,0.12450851900393185,0.015727391874180863,0.11533420707732635,HV_D,,,,,,,,
GLMUSDT,1000,41.666666666666664,0.03384446661738832,71.81351692839235,721.4201499999999,45774.88,9.394081728511308,5e-05,0.04586330935251792,0.4894323233751487,0.3735255570117955,0.1310615989515072,0.6369593709043251,HV_D,,,,,,,,
GLWUSDT,1000,41.666666666666664,0.028396644147191664,52.164005653436945,7734.75055,388649.2881,0.6746500252987624,0.0,0.011475081726599501,0.4239781462691859,0.2503276539973788,0.5937090432503277,0.0563564875491481,HV_D,,,,,,,,
GMEUSDT,1000,41.666666666666664,0.0160009036584736,22.25932109070725,413.73205,725584.057,10.828370330265066,0.0,0.017042330951071882,3.8424674974683164,0.08519003931847968,0.6946264744429882,0.7221494102228048,HV_D,,,,,,,,
GMTUSDT,1000,41.666666666666664,0.048944653062286195,95.3453491098777,4383.212862,273497.858486,12.643113015382914,-0.000333,0.006803685329553444,2.463060697589344,0.7300131061598951,0.5216251638269986,0.7981651376146789,HV_D,,,,,,,,
GMXUSDT,1000,41.666666666666664,0.04082775035148008,94.3849502082322,2873.18333,144612.70287,10.837171498238968,0.0001,0.04983260365696629,1.2139925168637522,0.5609436435124509,0.3564875491480996,0.7234600262123198,HV_D,,,,,,,,
GOATUSDT,1000,41.666666666666664,0.05800309248683783,106.89477949751924,2024.4655,54062.3796,12.995451591943418,5e-05,0.04607721046077218,0.27216981013101643,0.8322411533420708,0.1559633027522936,0.8086500655307994,HV_D,,,,,,,,
GOOGLUSDT,1000,41.666666666666664,0.00972070939271647,16.801589131221576,60695.008050000004,5868093.3022,0.2951027695392237,0.000342,0.023967965891740772,0.3978171662296654,0.020969855832241154,0.9121887287024901,0.02490170380078637,HV_D,,,,,,,,
